Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
10,drone_9,19.4779,9.9743,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_0,10.7582,6.1342,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_1,5.7844,17.5649,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_2,6.1426,18.7834,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_3,-100.0000,-100.0000,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_4,9.7379,18.2109,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_5,13.5915,10.6401,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_6,4.2149,17.7625,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_7,4.8545,14.9632,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_8,6.8323,2.7000,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
11,drone_9,19.5906,10.1396,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
12,drone_0,10.9395,6.2186,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
12,drone_1,5.9817,17.5976,17.0000,17.0000,"17.598,3.234,1.245;9.379,8.131,0.393;4.851,8.183,0.828;1.130,0.728,1.206;7.249,7.655,0.432;7.474,2.728,0.330;11.080,0.294,0.457;12.740,3.327,0.215;9.618,7.461,0.332;11.150,17.884,0.989;11.486,2.859,1.119;13.661,17.539,1.181;3.150,6.844,0.303;2.954,5.840,0.430;1.834,1.716,0.473;8.121,10.235,0.935;1.488,6.225,0.229;12.350,18.832,1.633;11.822,2.460,0.913;1.269,5.855,0.269;12.639,3.204,0.802;13.539,7.667,0.325;15.390,14.913,0.266;6.391,11.229,0.389;15.604,2.129,0.724;16.373,8.522,0.792;17.026,12.250,0.383;14.316,0.935,0.212;11.754,1.402,1.010;7.621,12.223,0.882;17.178,2.918,0.953;14.145,11.493,0.492;15.418,4.226,0.299;2.611,5.431,0.490;14.691,3.329,1.370;2.029,0.376,0.479;14.435,5.171,1.310;15.905,11.165,0.466;19.763,19.130,0.404;5.707,4.021,0.248;3.621,7.146,0.371;11.859,16.768,0.267;15.610,1.397,1.504;1.164,4.077,1.947;1.266,9.259,0.362;17.144,11.319,0.479;15.460,12.287,0.796;11.305,7.136,0.440;8.084,2.752,0.310;13.728,14.213,0.697;5.872,8.221,0.780;1.969,5.695,0.441;13.712,16.298,0.722;5.900,6.616,0.483;4.349,6.854,2.037;16.936,4.539,0.280;4.614,4.514,0.972;2.862,6.334,1.256;5.454,12.111,0.389;15.004,13.734,0.485;3.516,3.666,0.908;14.387,12.583,1.005;11.736,0.405,0.315;9.167,1.894,1.153;19.070,1.604,0.417;8.900,9.556,0.818;11.144,13.410,1.547;2.474,6.614,1.048;15.558,9.262,0.247;8.599,15.537,0.620;17.433,19.500,0.225;0.669,10.849,0.215;18.243,12.811,1.274;6.409,15.655,0.829;6.018,7.849,0.974;15.842,4.692,1.934;17.790,11.975,1.020;15.293,6.570,0.254;0.900,15.600,0.658;9.045,19.642,0.398;0.670,9.183,0.234;18.371,10.778,0.619;10.933,16.250,1.393;17.453,12.769,1.385;16.630,10.119,0.231;10.809,12.187,1.386"
