Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
10,drone_6,6.8443,6.1539,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
10,drone_7,6.2849,6.6883,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
10,drone_8,8.2290,6.9338,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
10,drone_9,7.9119,5.8714,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_0,7.7740,7.0195,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_1,8.0615,7.4990,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_2,6.9613,7.6806,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_3,5.8686,7.5939,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_4,6.3465,6.0690,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_5,6.6601,8.4931,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_6,6.9649,6.0334,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_7,6.4054,6.5677,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_8,8.3495,6.8133,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
11,drone_9,8.0534,5.7300,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
12,drone_0,7.8945,6.8990,14.6473,5.3490,"19.187,13.850,0.385;13.323,12.992,0.718;19.261,6.486,0.830;2.434,11.602,0.349;15.238,15.998,0.730;3.974,6.120,0.322;9.914,5.543,0.495;1.546,5.579,0.365;13.293,8.364,0.392;8.910,15.407,0.900;12.579,16.233,0.279;9.186,19.073,1.089;0.826,13.659,0.224;16.317,18.405,0.414;17.699,6.951,0.760;5.546,16.087,0.209;14.708,17.390,0.308;8.883,18.882,1.773;5.144,14.642,0.203;16.002,11.670,0.931;13.148,12.287,0.296;7.523,19.535,0.386;4.722,13.274,0.602;18.304,15.804,0.420;15.987,1.519,0.260;3.124,5.857,0.958;16.524,0.998,1.076;18.938,8.674,2.024;9.459,9.063,0.751;17.511,15.636,0.426;5.163,3.950,1.108;4.815,18.931,0.457;2.103,12.458,0.613;3.226,2.910,0.383;9.854,0.265,0.246;4.924,14.070,1.195;3.836,3.731,0.641;2.353,1.345,0.223;0.894,18.217,1.299;4.851,15.418,0.992;8.490,11.330,0.415;12.597,7.916,0.665;3.857,6.205,0.493;10.302,15.781,0.336;2.488,11.111,1.091;12.821,10.895,1.227;14.646,1.130,1.386;1.484,9.545,1.716;18.772,17.230,1.330;10.770,19.248,0.217;8.912,16.402,0.284;11.606,18.202,0.640;2.117,15.139,0.334;9.365,1.220,0.873;14.241,13.099,0.870;3.622,0.860,0.463;12.531,8.583,0.923;11.261,2.924,1.258;10.507,5.936,0.375;9.197,3.212,1.238;0.315,4.487,0.298;0.475,15.969,0.853;3.565,6.626,0.647;16.301,10.767,1.855;18.955,3.973,1.123;4.252,6.360,1.049;0.658,10.467,0.644;5.661,15.473,0.704;16.928,9.625,1.269;8.826,10.577,0.389;10.175,5.898,1.224;9.804,9.190,1.101;10.148,17.206,2.401"
