Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
12,drone_4,16.8239,9.6011,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
12,drone_5,11.2938,9.0928,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
12,drone_8,13.4075,7.2024,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
12,drone_9,12.8174,3.3958,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_0,8.0337,8.5154,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_1,18.9808,10.0837,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_2,14.1748,9.6334,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_3,13.7403,4.8921,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_4,16.9201,9.7765,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_5,11.4938,9.0960,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
13,drone_8,13.5049,7.2520,17.0000,17.0000,"18.196,0.979,0.878;10.413,13.057,1.581;0.781,8.069,1.079;11.081,18.438,0.395;16.839,4.989,0.455;6.336,18.981,0.217;16.408,12.614,0.275;14.594,13.914,0.276;15.529,12.190,1.216;10.481,17.536,0.209;9.319,13.715,0.948;4.598,5.622,0.459;11.583,13.266,0.936;19.087,3.574,1.137;19.108,11.415,0.972;1.350,18.696,0.778;8.765,16.375,1.270;9.494,3.318,0.495;1.439,16.579,1.203;8.987,18.563,0.283;10.257,3.138,0.321;8.578,4.028,0.424;10.948,15.824,0.491;12.033,18.536,0.836;12.823,15.277,1.929;7.911,11.858,0.777;15.602,0.216,0.424;7.010,15.672,1.380;17.770,3.360,1.167;16.996,12.651,0.435;14.470,10.950,0.237;7.105,10.042,0.368;5.769,4.074,0.363;0.448,6.796,0.211;0.505,1.541,0.421;15.139,15.402,0.355;8.912,6.700,0.428;6.320,16.256,0.734;8.190,12.955,0.485;3.835,9.106,0.437;19.196,12.693,0.950;17.246,0.650,0.269;7.225,18.692,1.118;10.995,14.965,1.384;8.680,4.959,0.217;5.968,10.027,0.464;8.762,18.242,0.452;6.815,11.179,0.228;5.430,19.553,0.205;3.386,4.356,0.465;10.032,11.122,0.493;6.425,4.223,0.203;5.760,16.248,0.742;12.434,16.564,0.988;8.738,19.445,0.359;0.333,18.484,0.261;5.540,13.583,0.295;1.616,8.836,0.301;9.645,17.209,0.953;8.941,18.984,0.319;14.692,12.579,1.821;7.644,6.331,0.304;19.486,13.814,0.693;2.624,1.256,1.101;11.047,19.125,0.637;0.905,10.578,1.294;4.830,4.866,1.218;8.803,16.714,1.387;11.972,17.725,0.336;11.375,13.632,2.281;17.536,2.903,1.307;8.202,14.242,1.211;15.692,4.238,0.396;7.892,4.575,0.284;3.709,1.418,0.244;7.342,5.219,0.225;16.547,14.381,0.351;2.794,6.738,0.462;18.784,13.642,0.495;10.549,19.053,0.289;16.052,10.315,0.413;18.851,2.874,1.019;10.639,16.866,1.284;1.254,7.772,0.834;1.246,14.298,0.699;10.008,16.491,2.409;11.214,18.004,2.379;8.416,18.658,0.383;9.902,3.945,0.400;16.709,14.564,0.348;3.187,8.973,0.303;4.131,5.224,0.779;0.526,0.276,0.499;8.284,5.789,1.160;17.943,1.592,1.561;17.248,3.937,2.146;14.841,14.062,1.233"
