Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_6,10.7363,3.2760,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
15,drone_8,7.3188,7.6469,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_0,18.1341,6.0486,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_1,12.6273,4.9431,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_2,5.0011,3.5637,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_5,19.6303,8.3450,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_6,10.9363,3.2736,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
16,drone_8,7.4951,7.7414,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
17,drone_0,18.1628,6.2465,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
17,drone_1,12.8104,5.0237,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
17,drone_2,5.1964,3.6070,17.0000,17.0000,"2.979,16.152,0.208;7.771,17.947,0.274;18.738,8.171,0.278;8.308,19.400,0.938;0.404,10.165,0.721;9.897,15.478,1.595;1.160,18.063,0.216;13.963,11.322,1.677;15.329,12.446,0.613;13.170,7.203,0.873;12.812,6.493,0.349;11.202,8.665,0.441;3.014,9.559,0.657;14.960,1.629,0.373;8.838,14.498,0.475;16.216,13.837,0.318;12.505,14.881,1.130;12.879,10.817,2.039;3.014,7.122,1.040;9.876,12.130,0.723;10.836,5.916,0.407;13.750,9.133,1.042;12.086,12.642,2.064;1.124,12.614,0.212;5.617,16.047,0.203;14.586,10.336,2.086;10.375,17.275,1.348;11.110,15.303,1.177;4.939,2.379,0.425;9.848,7.865,0.384;2.235,16.994,1.346;11.776,19.037,0.243;5.030,0.382,0.203;1.255,7.009,1.103;6.467,12.062,0.443;14.111,2.915,0.473;10.540,10.501,0.343;7.748,17.341,0.367;9.373,0.751,0.390;14.718,15.577,0.392;3.044,0.706,0.670;1.462,17.643,1.030;2.022,5.138,0.239;18.986,15.330,0.378;17.068,0.910,0.346;9.561,17.653,1.637;1.999,15.479,0.400;11.338,15.173,1.283;3.213,11.298,1.320;14.832,11.632,2.400;10.714,18.454,0.475;0.706,12.576,0.983;18.677,11.730,0.471;0.724,16.211,0.642;9.016,16.900,1.889;10.981,12.314,1.296;4.614,1.131,0.450;4.560,8.988,0.214;10.228,19.450,0.810;12.814,14.642,0.836;17.375,14.242,0.310;16.915,9.744,1.390;11.343,18.348,1.188;11.127,5.946,0.276;8.674,13.488,0.416;3.567,1.226,0.483;13.225,19.657,0.341;15.933,19.710,0.499;16.781,11.906,1.099;1.882,15.742,0.831;17.168,13.569,1.066;4.572,9.361,0.770;8.929,17.854,1.513;17.682,8.831,0.365;1.178,18.594,0.347;13.332,14.024,2.173;14.728,14.603,1.229;11.366,13.262,2.460;14.519,4.335,1.077;1.064,13.996,0.885;7.858,17.854,1.674;7.854,15.399,1.355;2.405,14.654,0.465;18.948,8.605,0.309;8.025,6.563,0.293;14.891,0.272,0.393;7.450,19.196,0.477;14.115,18.120,0.292;12.708,17.358,0.845;2.890,9.821,0.949;15.699,19.266,0.489;3.214,15.720,0.431;4.454,10.955,0.633;13.856,6.193,0.278;11.773,7.123,0.302;8.500,14.599,0.926;10.282,8.351,0.211;13.945,15.586,0.759;17.288,13.158,1.006;13.434,7.532,1.247"
