Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
7,drone_2,6.4494,12.9582,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_3,4.6281,12.8294,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_4,6.1890,11.8799,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_5,6.0284,10.4548,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_6,5.1857,12.0133,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_7,6.2447,11.2976,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_8,5.3344,11.4122,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
7,drone_9,7.1032,13.0778,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_0,7.1649,12.4934,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_1,6.5171,12.4418,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_2,6.5606,12.8469,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_3,4.7587,12.6989,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_4,6.3003,11.7687,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_5,6.1590,10.3243,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_6,5.3062,11.8928,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
8,drone_7,6.3560,11.1863,14.9316,10.0098,"5.006,3.118,0.971;17.427,12.373,0.205;10.815,11.822,1.076;8.207,10.461,0.759;0.848,3.287,1.399;4.837,7.778,0.833;18.537,9.401,0.488;19.341,4.330,1.269;5.791,8.385,0.495;17.558,17.895,0.238;9.121,13.385,0.378;17.391,5.102,1.945;4.571,18.419,0.426;8.183,3.855,1.750;8.442,14.509,1.204;3.886,19.786,0.206;16.724,12.943,0.287;5.294,0.306,0.382;12.208,5.269,1.750;17.587,17.280,0.426;14.219,3.337,1.124;8.860,6.701,1.639;2.868,18.220,0.274;0.880,11.056,0.332;6.810,18.254,0.370;4.011,3.849,1.182;15.052,17.291,0.690;13.847,1.149,1.333;19.523,5.365,0.441;12.528,14.359,0.342;8.980,1.808,1.729;18.852,2.465,1.928;3.552,8.073,0.960;19.626,14.427,0.691;12.508,1.942,0.413;2.313,12.517,0.202;14.792,17.357,1.754;1.238,11.179,0.337;14.460,17.751,1.729;0.854,6.159,0.721;11.793,18.390,0.331;12.462,17.821,0.228;12.646,18.226,0.416;1.929,17.004,0.933;17.220,9.573,0.325;10.925,13.437,0.401;10.728,6.700,0.467;4.428,16.631,1.885;12.822,19.402,0.475;3.089,17.603,0.283;13.612,5.806,1.054;15.591,3.441,0.405;11.193,4.203,0.497;11.888,1.163,0.243;2.948,2.918,0.401;5.268,8.508,0.244;15.808,7.420,0.251;5.914,2.039,0.495;7.023,7.105,0.463;6.205,3.324,0.204;18.816,16.109,1.198;2.478,7.825,0.431;0.759,19.246,0.270;12.927,7.772,0.213;8.147,16.666,0.815;16.135,6.352,0.263;11.741,16.209,0.356;6.827,7.898,2.345"
