Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
14,drone_9,5.9814,10.4995,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_0,7.2010,6.3216,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_1,13.4524,10.7855,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_2,9.0874,5.9435,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_3,12.8593,13.1918,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_4,8.6838,3.6746,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_5,11.7838,10.3841,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_6,7.2341,11.3403,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_7,19.2055,4.6138,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
15,drone_9,6.1644,10.5800,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
16,drone_0,-100.0000,-100.0000,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
16,drone_1,13.5740,10.9442,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
16,drone_2,9.2842,5.9792,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
16,drone_3,13.0538,13.2383,17.0000,17.0000,"16.063,8.135,1.290;2.669,3.212,1.223;6.834,16.679,0.274;16.478,5.679,0.666;7.019,12.990,0.480;11.353,2.833,0.488;8.789,8.755,0.354;12.230,1.141,1.130;13.715,3.055,0.454;8.450,9.683,0.735;15.314,11.766,0.309;19.484,10.633,0.899;13.387,17.533,1.335;1.081,4.287,0.976;4.611,15.578,0.261;16.615,9.332,0.410;3.944,15.390,0.318;8.123,7.446,0.365;12.533,18.020,1.809;13.637,15.233,1.265;15.082,4.498,0.326;0.541,7.330,0.463;15.451,6.930,0.361;19.396,7.540,0.248;16.241,13.011,0.769;8.622,10.782,0.354;1.382,13.689,0.499;7.721,8.084,0.449;1.153,14.846,1.935;17.709,10.422,1.977;0.968,7.342,0.413;10.406,1.410,2.236;17.983,10.707,1.646;18.393,19.170,0.211;15.367,0.866,0.218;16.063,10.722,0.769;1.058,8.310,0.214;10.742,16.662,1.328;11.378,19.361,0.266;19.279,11.050,0.739;11.997,15.031,1.013;14.973,13.684,0.299;14.096,13.574,0.801;16.785,7.381,2.354;19.389,12.396,0.810;2.273,18.233,0.478;19.142,14.550,0.227;9.346,4.168,0.446;8.917,0.418,0.789;19.664,3.885,0.349;6.551,13.220,0.762;7.796,6.475,0.327;1.434,14.645,2.005;17.148,12.644,0.356;7.181,18.037,1.067;11.305,4.935,0.319;5.227,14.225,1.394;2.047,18.685,0.297;18.751,12.132,1.136;2.039,16.038,2.236;19.351,11.215,0.895;1.217,3.886,1.599;7.176,7.315,0.298;19.646,15.591,0.220;5.584,18.992,0.473;12.756,2.975,1.350;17.814,8.631,1.358;13.364,4.993,0.497;7.801,0.259,0.285;19.322,8.051,0.332;3.079,18.070,0.640;9.927,17.649,0.282;9.398,16.888,0.491;3.478,18.534,0.663;0.184,11.862,0.219;2.467,18.725,2.398"
