Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
10,drone_6,7.4575,6.1036,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
10,drone_7,12.9979,9.7367,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
10,drone_8,6.7538,3.3889,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
10,drone_9,6.8795,16.2067,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_0,5.0046,15.9755,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_1,14.4397,5.4331,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_2,-100.0000,-100.0000,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_3,10.4755,18.7831,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_4,13.9571,8.1027,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_5,-100.0000,-100.0000,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_6,7.5951,6.2489,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
11,drone_7,13.1783,9.8228,17.0000,17.0000,"8.366,8.555,0.329;19.181,11.045,0.371;18.200,12.060,0.288;1.775,10.541,1.093;16.833,3.564,0.324;11.910,12.314,0.872;2.850,10.372,1.279;14.255,13.708,1.062;0.411,13.142,0.819;19.241,10.795,1.145;7.803,16.155,0.293;7.256,13.526,1.530;4.082,19.036,1.002;11.667,19.198,0.973;19.547,9.851,0.796;17.265,0.284,0.214;2.723,6.178,0.357;10.028,5.396,1.021;13.624,0.632,0.378;6.470,9.558,0.298;11.159,1.297,1.176;0.921,8.042,0.469;19.040,19.761,0.285;3.339,18.621,0.833;3.184,8.761,0.293;10.673,1.184,1.249;16.403,14.161,0.428;11.228,14.133,2.296;5.323,11.176,0.201;0.551,19.365,0.639;13.746,12.257,1.172;0.461,11.742,0.287;19.206,19.510,0.294;14.815,8.540,0.224;13.451,18.004,1.149;18.263,4.291,0.996;1.965,13.699,0.795;18.226,9.753,0.269;14.197,18.670,0.398;14.250,16.155,0.358;4.351,9.619,0.963;18.561,5.706,0.313;1.604,5.584,1.292;0.261,18.342,0.315;8.105,0.354,0.410;10.916,3.065,0.928;4.030,12.266,0.219;0.711,18.108,0.216;2.429,3.384,0.392;2.868,8.069,0.387;12.850,10.702,0.422;17.487,7.814,1.064;8.579,6.336,0.616;11.543,16.523,1.742;3.529,8.360,0.639;17.757,6.873,0.243;1.110,0.265,0.493;9.419,1.550,0.429;16.702,10.150,1.550;13.079,15.567,0.887;13.229,13.692,1.301;16.850,8.433,0.491;11.497,11.974,0.758;3.056,4.300,0.723;14.427,6.968,0.300;3.356,0.977,0.472;9.340,0.833,1.290;14.002,10.093,0.490;2.688,1.098,0.414;2.732,4.251,0.714;18.863,13.420,0.227;1.161,14.324,0.387;7.396,1.174,0.374;3.045,12.247,0.426;2.426,8.117,0.319;1.322,3.928,0.311;16.108,8.980,0.362;7.464,12.411,1.293;8.574,15.644,0.446;17.188,1.739,0.304;9.889,2.279,1.370;11.266,18.131,0.475;5.295,11.118,0.797;15.354,0.626,1.050;1.415,9.847,2.398;11.419,12.039,1.255;8.127,14.955,0.442;13.480,16.511,0.294;14.759,19.707,0.357;12.640,12.090,1.309;2.345,5.084,1.171;1.181,1.135,0.341;8.605,13.288,1.002"
