Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_8,13.1441,4.8166,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
15,drone_9,15.0801,6.9514,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_0,14.2924,8.4042,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_4,8.7865,17.0531,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_5,15.0038,4.1052,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_6,5.8270,15.6457,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_7,12.2109,3.4698,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_8,13.0674,5.0013,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
16,drone_9,15.1748,7.1275,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
17,drone_0,14.4450,8.5335,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
17,drone_4,8.9834,17.0883,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
17,drone_5,-100.0000,-100.0000,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
17,drone_6,6.0097,15.7269,17.0000,17.0000,"10.723,12.469,0.307;4.733,18.691,0.263;9.141,14.980,1.099;6.595,18.271,0.435;16.539,4.115,1.334;17.924,11.122,1.379;15.642,4.757,0.669;17.637,14.449,0.483;17.179,3.617,1.641;7.683,14.551,0.339;1.068,2.679,0.936;12.854,13.641,1.188;9.902,18.024,0.311;15.970,6.403,0.206;7.790,12.693,0.242;4.403,5.472,0.311;1.674,1.215,0.749;1.445,9.666,0.614;11.389,17.813,0.451;13.930,16.756,0.237;7.520,0.937,0.413;17.897,4.668,1.015;18.440,6.393,0.607;9.538,16.007,0.366;10.628,11.031,0.620;18.265,2.676,1.029;16.173,8.932,0.700;18.661,4.517,0.349;1.127,4.556,0.709;7.169,7.339,0.610;17.897,8.131,0.445;7.184,7.215,0.898;15.241,13.546,0.482;12.082,13.263,1.344;2.058,8.878,1.262;1.705,12.555,0.214;10.604,11.973,1.126;6.743,7.893,0.277;14.653,13.262,0.701;8.445,2.863,0.393;0.963,6.240,0.613;1.128,9.863,1.754;11.390,10.591,1.714;9.171,4.478,0.431;19.489,5.475,0.451;9.118,15.133,1.382;8.178,5.195,1.129;8.215,7.762,1.094;7.128,18.796,0.640;8.297,7.141,1.523;15.928,9.752,0.928;1.588,9.252,1.931;12.136,14.810,1.628;1.298,12.020,1.035;14.213,16.986,0.236;7.713,0.301,0.227;18.990,5.016,1.242;6.154,5.176,0.421;6.623,0.589,1.095;0.369,11.437,0.467;14.216,18.600,0.761;11.597,15.399,2.075;18.159,12.452,1.086;6.726,3.534,0.775;15.508,10.674,1.007;8.193,13.156,0.612;16.226,12.465,0.242;15.722,12.141,2.340;4.793,12.903,0.810;16.324,6.354,1.038;11.917,11.202,1.252;14.930,18.743,0.250;17.797,8.705,0.251;13.823,11.303,0.432;12.946,17.671,0.275;3.219,9.201,1.240;3.503,9.618,1.251;0.702,15.124,0.213;12.623,16.872,1.103;0.726,17.471,0.730;9.371,13.813,1.881;0.610,4.217,0.391;2.176,18.107,0.421;8.633,4.625,0.622;10.162,8.493,1.171"
