Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
15,drone_5,8.3603,14.6791,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
15,drone_8,11.4279,7.6349,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
15,drone_9,11.0286,12.9911,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_0,10.9033,18.9250,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_1,6.4141,18.3881,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_2,12.4649,5.2255,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_3,13.1855,8.7979,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_5,8.5176,14.8026,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_8,11.4651,7.8315,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
16,drone_9,11.2221,13.0418,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
17,drone_0,11.1027,18.9408,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
17,drone_1,6.6123,18.3619,17.0000,17.0000,"7.647,5.497,1.060;14.931,2.385,0.310;18.429,12.934,0.818;15.406,18.912,0.437;10.921,15.112,1.177;4.614,0.699,1.320;1.428,0.456,0.356;2.385,14.732,0.890;0.807,13.466,0.268;3.515,1.967,0.342;19.332,6.254,0.846;8.394,2.135,0.398;13.247,11.315,1.680;15.618,5.584,0.479;12.576,14.583,0.333;15.512,3.788,1.972;12.208,0.396,0.244;5.678,7.708,0.732;17.382,2.220,0.861;13.448,18.733,0.438;19.384,17.707,0.255;18.323,10.430,0.868;7.207,7.077,0.403;1.011,15.904,1.570;12.835,18.438,0.907;16.201,1.254,0.208;19.159,9.950,0.898;3.524,9.841,0.377;17.665,13.937,0.470;18.872,3.032,0.431;13.058,0.578,0.625;10.264,16.665,0.635;5.754,8.491,1.293;18.825,18.610,0.353;7.844,3.604,0.283;6.675,1.256,0.975;14.809,3.048,1.140;17.881,19.572,0.427;2.083,15.078,1.833;12.257,11.070,1.100;5.574,3.452,1.226;4.143,9.293,0.251;8.782,7.375,0.243;17.758,11.778,0.719;1.671,10.554,0.913;15.753,13.448,0.839;10.210,18.014,0.399;2.798,4.643,0.896;1.835,1.124,0.365;9.085,7.417,0.251;16.944,19.571,0.315;9.838,15.439,0.282;2.304,3.305,1.689;3.515,4.015,1.242;5.286,9.380,1.119;0.519,18.958,0.446;17.975,13.807,1.311;18.454,11.624,2.050;14.611,14.276,0.928;0.806,9.769,0.403;2.498,10.140,0.708;8.644,1.594,0.378;10.557,17.876,0.750;10.960,12.218,0.445;3.150,5.304,0.612;9.989,15.791,0.398;5.328,4.637,0.349;15.527,11.203,0.219;1.065,12.399,0.823;10.964,17.564,0.402;3.395,3.084,2.495;2.814,11.995,0.248;14.276,15.075,0.374;15.555,1.288,0.230;6.444,2.242,1.884;5.851,16.863,0.811;8.150,2.529,1.036;15.129,19.543,0.261;16.583,0.389,0.380;17.651,0.994,0.357;18.527,5.308,0.249;13.603,14.419,0.318;14.960,17.976,0.246;16.763,11.596,1.373;16.643,13.831,0.316;0.883,12.039,1.191;5.034,11.119,0.433;8.761,7.217,0.226;19.269,2.502,0.857"
