Step,Agent,X,Y,Goal_X,Goal_Y,Obstacles
11,drone_4,9.7711,3.2387,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
11,drone_5,-100.0000,-100.0000,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
11,drone_6,5.4606,16.3836,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
11,drone_7,3.4274,13.3013,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
11,drone_8,9.6761,9.7012,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_0,9.3432,8.5111,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_1,13.5924,7.8719,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_2,19.4907,8.4828,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_3,5.0064,9.1874,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_4,9.9259,3.3653,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_6,5.6186,16.5062,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
12,drone_7,3.5753,13.4359,17.0000,17.0000,"13.333,11.888,0.338;19.676,11.056,0.370;13.651,3.284,0.347;4.881,5.982,0.208;0.756,18.997,0.463;1.264,5.446,1.634;7.534,4.592,0.364;9.776,5.594,0.351;6.957,3.987,0.478;8.340,18.614,0.270;17.898,1.803,0.459;5.576,3.032,0.894;13.276,13.798,1.918;10.891,15.681,1.977;10.055,12.864,0.220;16.425,13.832,0.281;8.585,16.424,0.742;11.427,2.385,1.314;5.515,11.031,0.645;15.419,7.136,0.480;17.505,10.249,1.382;8.920,15.955,1.399;17.361,12.023,0.303;15.406,10.396,0.616;1.860,4.806,1.048;7.657,13.129,0.367;10.894,11.943,0.258;11.411,18.372,0.794;7.976,18.792,0.439;18.876,2.918,0.317;16.337,11.565,0.339;11.231,18.976,0.804;4.188,5.661,0.623;8.357,15.758,1.793;0.509,1.612,0.784;12.467,17.481,0.987;17.143,3.733,0.791;15.753,9.772,2.269;19.755,17.727,0.307;9.982,13.603,0.340;9.842,14.425,0.498;3.752,11.202,0.269;2.243,5.027,1.613;4.430,6.664,0.265;6.633,18.339,0.293;0.328,10.830,0.430;5.862,5.307,1.160;12.758,18.687,0.790;6.657,5.127,0.433;16.962,12.610,0.371;15.328,12.441,2.036;6.873,16.217,0.355;6.073,3.680,0.425;1.221,17.723,0.617;1.515,4.883,1.604;6.331,12.947,0.495;11.134,12.873,1.297;8.791,11.714,0.370;11.988,11.268,1.143;16.324,13.324,0.928;10.238,17.931,0.371;7.052,19.450,0.419;19.289,1.245,0.288;10.496,14.149,1.079;1.593,6.933,0.638;17.388,9.777,1.373;1.395,3.376,0.635;6.887,19.073,1.573;16.633,4.432,0.453;11.328,3.588,0.399;6.034,15.635,0.622;10.392,13.324,2.112;1.252,19.163,0.317;8.863,4.569,0.341;5.297,11.322,0.865;18.264,13.311,0.692;2.883,3.187,1.570;14.707,12.055,1.989;0.432,2.642,0.770;1.385,19.643,0.642;3.412,2.182,0.882;6.753,0.487,0.240;7.619,14.317,0.905;0.945,8.695,0.358;8.872,13.058,1.007;4.986,12.635,0.703;16.739,10.370,1.938;5.110,5.231,1.073;0.442,16.415,0.393;18.284,0.308,0.321;10.363,5.456,0.475"
